N° tour;Code département;Code commune;Nom de la commune;N° de bureau de vote;Inscrits;Votants;Exprimés;N° de dépôt de la liste;Nom du candidat tête de liste;Prénom du candidat tête de liste;Code nuance de la liste;Nombre de voix
1;ZD;411;Saint-Denis;0034;800;489;463;9;PONIN-BALLOM;Gino;LDVD;22
1;ZD;411;Saint-Denis;0035;801;499;480;3;POLEYA;Jean Alexandre;LDVD;2
1;ZD;411;Saint-Denis;0035;801;499;480;2;GRONDIN;Joseph;LFN;9
1;ZD;411;Saint-Denis;0035;801;499;480;11;RAMASSAMY;Nadia;LDVD;17
1;ZD;411;Saint-Denis;0035;801;499;480;6;ANNETTE;Gilbert;LUG;244
1;ZD;411;Saint-Denis;0035;801;499;480;7;ABOUDOU;Ismaïl;LDVG;1
1;ZD;411;Saint-Denis;0035;801;499;480;9;PONIN-BALLOM;Gino;LDVD;45
1;ZD;411;Saint-Denis;0035;801;499;480;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;13
1;ZD;411;Saint-Denis;0035;801;499;480;8;ROBERT MUCY;Margarette;LDVG;13
1;ZD;411;Saint-Denis;0035;801;499;480;10;LAGOURGUE;Michel;LUDI;21
1;ZD;411;Saint-Denis;0035;801;499;480;4;VICTORIA;René-Paul;LUMP;115
1;ZD;411;Saint-Denis;0036;762;459;440;8;ROBERT MUCY;Margarette;LDVG;9
1;ZD;411;Saint-Denis;0036;762;459;440;11;RAMASSAMY;Nadia;LDVD;13
1;ZD;411;Saint-Denis;0036;762;459;440;9;PONIN-BALLOM;Gino;LDVD;35
1;ZD;411;Saint-Denis;0036;762;459;440;4;VICTORIA;René-Paul;LUMP;141
1;ZD;411;Saint-Denis;0036;762;459;440;3;POLEYA;Jean Alexandre;LDVD;1
1;ZD;411;Saint-Denis;0036;762;459;440;6;ANNETTE;Gilbert;LUG;152
1;ZD;411;Saint-Denis;0036;762;459;440;7;ABOUDOU;Ismaïl;LDVG;7
1;ZD;411;Saint-Denis;0036;762;459;440;10;LAGOURGUE;Michel;LUDI;56
1;ZD;411;Saint-Denis;0036;762;459;440;2;GRONDIN;Joseph;LFN;10
1;ZD;411;Saint-Denis;0036;762;459;440;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;16
1;ZD;411;Saint-Denis;0037;846;518;495;3;POLEYA;Jean Alexandre;LDVD;1
1;ZD;411;Saint-Denis;0037;846;518;495;8;ROBERT MUCY;Margarette;LDVG;10
1;ZD;411;Saint-Denis;0037;846;518;495;10;LAGOURGUE;Michel;LUDI;38
1;ZD;411;Saint-Denis;0037;846;518;495;9;PONIN-BALLOM;Gino;LDVD;68
1;ZD;411;Saint-Denis;0037;846;518;495;7;ABOUDOU;Ismaïl;LDVG;5
1;ZD;411;Saint-Denis;0037;846;518;495;11;RAMASSAMY;Nadia;LDVD;7
1;ZD;411;Saint-Denis;0037;846;518;495;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;22
1;ZD;411;Saint-Denis;0037;846;518;495;6;ANNETTE;Gilbert;LUG;229
1;ZD;411;Saint-Denis;0037;846;518;495;4;VICTORIA;René-Paul;LUMP;107
1;ZD;411;Saint-Denis;0037;846;518;495;2;GRONDIN;Joseph;LFN;8
1;ZD;411;Saint-Denis;0038;822;548;527;6;ANNETTE;Gilbert;LUG;227
1;ZD;411;Saint-Denis;0038;822;548;527;4;VICTORIA;René-Paul;LUMP;90
1;ZD;411;Saint-Denis;0038;822;548;527;2;GRONDIN;Joseph;LFN;6
1;ZD;411;Saint-Denis;0038;822;548;527;11;RAMASSAMY;Nadia;LDVD;27
1;ZD;411;Saint-Denis;0038;822;548;527;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;17
1;ZD;411;Saint-Denis;0038;822;548;527;10;LAGOURGUE;Michel;LUDI;32
1;ZD;411;Saint-Denis;0038;822;548;527;8;ROBERT MUCY;Margarette;LDVG;4
1;ZD;411;Saint-Denis;0038;822;548;527;9;PONIN-BALLOM;Gino;LDVD;119
1;ZD;411;Saint-Denis;0038;822;548;527;3;POLEYA;Jean Alexandre;LDVD;4
1;ZD;411;Saint-Denis;0038;822;548;527;7;ABOUDOU;Ismaïl;LDVG;1
1;ZD;411;Saint-Denis;0039;669;391;363;10;LAGOURGUE;Michel;LUDI;22
1;ZD;411;Saint-Denis;0039;669;391;363;9;PONIN-BALLOM;Gino;LDVD;71
1;ZD;411;Saint-Denis;0039;669;391;363;7;ABOUDOU;Ismaïl;LDVG;0
1;ZD;411;Saint-Denis;0039;669;391;363;2;GRONDIN;Joseph;LFN;4
1;ZD;411;Saint-Denis;0039;669;391;363;4;VICTORIA;René-Paul;LUMP;85
1;ZD;411;Saint-Denis;0039;669;391;363;8;ROBERT MUCY;Margarette;LDVG;6
1;ZD;411;Saint-Denis;0039;669;391;363;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;12
1;ZD;411;Saint-Denis;0039;669;391;363;3;POLEYA;Jean Alexandre;LDVD;1
1;ZD;411;Saint-Denis;0039;669;391;363;11;RAMASSAMY;Nadia;LDVD;21
1;ZD;411;Saint-Denis;0039;669;391;363;6;ANNETTE;Gilbert;LUG;141
1;ZD;411;Saint-Denis;0040;741;423;402;11;RAMASSAMY;Nadia;LDVD;20
1;ZD;411;Saint-Denis;0040;741;423;402;2;GRONDIN;Joseph;LFN;7
1;ZD;411;Saint-Denis;0040;741;423;402;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;16
1;ZD;411;Saint-Denis;0040;741;423;402;3;POLEYA;Jean Alexandre;LDVD;2
1;ZD;411;Saint-Denis;0040;741;423;402;4;VICTORIA;René-Paul;LUMP;101
1;ZD;411;Saint-Denis;0040;741;423;402;9;PONIN-BALLOM;Gino;LDVD;54
1;ZD;411;Saint-Denis;0040;741;423;402;8;ROBERT MUCY;Margarette;LDVG;11
1;ZD;411;Saint-Denis;0040;741;423;402;7;ABOUDOU;Ismaïl;LDVG;2
1;ZD;411;Saint-Denis;0040;741;423;402;10;LAGOURGUE;Michel;LUDI;29
1;ZD;411;Saint-Denis;0040;741;423;402;6;ANNETTE;Gilbert;LUG;160
1;ZD;411;Saint-Denis;0041;779;513;482;11;RAMASSAMY;Nadia;LDVD;18
1;ZD;411;Saint-Denis;0041;779;513;482;3;POLEYA;Jean Alexandre;LDVD;2
1;ZD;411;Saint-Denis;0041;779;513;482;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;23
1;ZD;411;Saint-Denis;0041;779;513;482;7;ABOUDOU;Ismaïl;LDVG;2
1;ZD;411;Saint-Denis;0041;779;513;482;2;GRONDIN;Joseph;LFN;3
1;ZD;411;Saint-Denis;0041;779;513;482;10;LAGOURGUE;Michel;LUDI;17
1;ZD;411;Saint-Denis;0041;779;513;482;4;VICTORIA;René-Paul;LUMP;100
1;ZD;411;Saint-Denis;0041;779;513;482;6;ANNETTE;Gilbert;LUG;187
1;ZD;411;Saint-Denis;0041;779;513;482;8;ROBERT MUCY;Margarette;LDVG;11
1;ZD;411;Saint-Denis;0041;779;513;482;9;PONIN-BALLOM;Gino;LDVD;119
1;ZD;411;Saint-Denis;0042;71;50;49;7;ABOUDOU;Ismaïl;LDVG;1
1;ZD;411;Saint-Denis;0042;71;50;49;6;ANNETTE;Gilbert;LUG;16
1;ZD;411;Saint-Denis;0042;71;50;49;3;POLEYA;Jean Alexandre;LDVD;0
1;ZD;411;Saint-Denis;0042;71;50;49;2;GRONDIN;Joseph;LFN;0
1;ZD;411;Saint-Denis;0042;71;50;49;4;VICTORIA;René-Paul;LUMP;22
1;ZD;411;Saint-Denis;0042;71;50;49;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;1
1;ZD;411;Saint-Denis;0042;71;50;49;9;PONIN-BALLOM;Gino;LDVD;4
1;ZD;411;Saint-Denis;0042;71;50;49;8;ROBERT MUCY;Margarette;LDVG;1
1;ZD;411;Saint-Denis;0042;71;50;49;10;LAGOURGUE;Michel;LUDI;2
1;ZD;411;Saint-Denis;0042;71;50;49;11;RAMASSAMY;Nadia;LDVD;2
1;ZD;411;Saint-Denis;0043;521;289;276;7;ABOUDOU;Ismaïl;LDVG;3
1;ZD;411;Saint-Denis;0043;521;289;276;3;POLEYA;Jean Alexandre;LDVD;2
1;ZD;411;Saint-Denis;0043;521;289;276;2;GRONDIN;Joseph;LFN;7
1;ZD;411;Saint-Denis;0043;521;289;276;6;ANNETTE;Gilbert;LUG;112
1;ZD;411;Saint-Denis;0043;521;289;276;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;13
1;ZD;411;Saint-Denis;0043;521;289;276;8;ROBERT MUCY;Margarette;LDVG;6
1;ZD;411;Saint-Denis;0043;521;289;276;9;PONIN-BALLOM;Gino;LDVD;9
1;ZD;411;Saint-Denis;0043;521;289;276;4;VICTORIA;René-Paul;LUMP;64
1;ZD;411;Saint-Denis;0043;521;289;276;10;LAGOURGUE;Michel;LUDI;44
1;ZD;411;Saint-Denis;0043;521;289;276;11;RAMASSAMY;Nadia;LDVD;16
1;ZD;411;Saint-Denis;0044;641;295;281;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;13
1;ZD;411;Saint-Denis;0044;641;295;281;4;VICTORIA;René-Paul;LUMP;78
1;ZD;411;Saint-Denis;0044;641;295;281;9;PONIN-BALLOM;Gino;LDVD;5
1;ZD;411;Saint-Denis;0044;641;295;281;8;ROBERT MUCY;Margarette;LDVG;11
1;ZD;411;Saint-Denis;0044;641;295;281;7;ABOUDOU;Ismaïl;LDVG;2
1;ZD;411;Saint-Denis;0044;641;295;281;11;RAMASSAMY;Nadia;LDVD;15
1;ZD;411;Saint-Denis;0044;641;295;281;6;ANNETTE;Gilbert;LUG;87
1;ZD;411;Saint-Denis;0044;641;295;281;3;POLEYA;Jean Alexandre;LDVD;2
1;ZD;411;Saint-Denis;0044;641;295;281;10;LAGOURGUE;Michel;LUDI;53
1;ZD;411;Saint-Denis;0044;641;295;281;2;GRONDIN;Joseph;LFN;15
1;ZD;411;Saint-Denis;0045;927;492;469;7;ABOUDOU;Ismaïl;LDVG;12
1;ZD;411;Saint-Denis;0045;927;492;469;9;PONIN-BALLOM;Gino;LDVD;10
1;ZD;411;Saint-Denis;0045;927;492;469;11;RAMASSAMY;Nadia;LDVD;21
1;ZD;411;Saint-Denis;0045;927;492;469;3;POLEYA;Jean Alexandre;LDVD;2
1;ZD;411;Saint-Denis;0045;927;492;469;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;12
1;ZD;411;Saint-Denis;0045;927;492;469;4;VICTORIA;René-Paul;LUMP;139
1;ZD;411;Saint-Denis;0045;927;492;469;8;ROBERT MUCY;Margarette;LDVG;7
1;ZD;411;Saint-Denis;0045;927;492;469;2;GRONDIN;Joseph;LFN;34
1;ZD;411;Saint-Denis;0045;927;492;469;10;LAGOURGUE;Michel;LUDI;72
1;ZD;411;Saint-Denis;0045;927;492;469;6;ANNETTE;Gilbert;LUG;160
1;ZD;411;Saint-Denis;0046;888;519;493;6;ANNETTE;Gilbert;LUG;228
1;ZD;411;Saint-Denis;0046;888;519;493;9;PONIN-BALLOM;Gino;LDVD;14
1;ZD;411;Saint-Denis;0046;888;519;493;3;POLEYA;Jean Alexandre;LDVD;4
1;ZD;411;Saint-Denis;0046;888;519;493;11;RAMASSAMY;Nadia;LDVD;24
1;ZD;411;Saint-Denis;0046;888;519;493;8;ROBERT MUCY;Margarette;LDVG;22
1;ZD;411;Saint-Denis;0046;888;519;493;7;ABOUDOU;Ismaïl;LDVG;6
1;ZD;411;Saint-Denis;0046;888;519;493;10;LAGOURGUE;Michel;LUDI;82
1;ZD;411;Saint-Denis;0046;888;519;493;2;GRONDIN;Joseph;LFN;11
1;ZD;411;Saint-Denis;0046;888;519;493;4;VICTORIA;René-Paul;LUMP;80
1;ZD;411;Saint-Denis;0046;888;519;493;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;22
1;ZD;411;Saint-Denis;0047;800;459;436;3;POLEYA;Jean Alexandre;LDVD;5
1;ZD;411;Saint-Denis;0047;800;459;436;10;LAGOURGUE;Michel;LUDI;40
1;ZD;411;Saint-Denis;0047;800;459;436;7;ABOUDOU;Ismaïl;LDVG;1
1;ZD;411;Saint-Denis;0047;800;459;436;4;VICTORIA;René-Paul;LUMP;114
1;ZD;411;Saint-Denis;0047;800;459;436;11;RAMASSAMY;Nadia;LDVD;15
1;ZD;411;Saint-Denis;0047;800;459;436;8;ROBERT MUCY;Margarette;LDVG;18
1;ZD;411;Saint-Denis;0047;800;459;436;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;8
1;ZD;411;Saint-Denis;0047;800;459;436;9;PONIN-BALLOM;Gino;LDVD;12
1;ZD;411;Saint-Denis;0047;800;459;436;2;GRONDIN;Joseph;LFN;6
1;ZD;411;Saint-Denis;0047;800;459;436;6;ANNETTE;Gilbert;LUG;217
1;ZD;411;Saint-Denis;0048;815;440;406;10;LAGOURGUE;Michel;LUDI;51
1;ZD;411;Saint-Denis;0048;815;440;406;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;8
1;ZD;411;Saint-Denis;0048;815;440;406;11;RAMASSAMY;Nadia;LDVD;31
1;ZD;411;Saint-Denis;0048;815;440;406;4;VICTORIA;René-Paul;LUMP;84
1;ZD;411;Saint-Denis;0048;815;440;406;8;ROBERT MUCY;Margarette;LDVG;10
1;ZD;411;Saint-Denis;0048;815;440;406;9;PONIN-BALLOM;Gino;LDVD;8
1;ZD;411;Saint-Denis;0048;815;440;406;7;ABOUDOU;Ismaïl;LDVG;5
1;ZD;411;Saint-Denis;0048;815;440;406;6;ANNETTE;Gilbert;LUG;188
1;ZD;411;Saint-Denis;0048;815;440;406;2;GRONDIN;Joseph;LFN;10
1;ZD;411;Saint-Denis;0048;815;440;406;3;POLEYA;Jean Alexandre;LDVD;11
1;ZD;411;Saint-Denis;0049;657;343;326;6;ANNETTE;Gilbert;LUG;137
1;ZD;411;Saint-Denis;0049;657;343;326;4;VICTORIA;René-Paul;LUMP;68
1;ZD;411;Saint-Denis;0049;657;343;326;7;ABOUDOU;Ismaïl;LDVG;2
1;ZD;411;Saint-Denis;0049;657;343;326;3;POLEYA;Jean Alexandre;LDVD;16
1;ZD;411;Saint-Denis;0049;657;343;326;2;GRONDIN;Joseph;LFN;11
1;ZD;411;Saint-Denis;0049;657;343;326;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;8
1;ZD;411;Saint-Denis;0049;657;343;326;8;ROBERT MUCY;Margarette;LDVG;9
1;ZD;411;Saint-Denis;0049;657;343;326;9;PONIN-BALLOM;Gino;LDVD;5
1;ZD;411;Saint-Denis;0049;657;343;326;10;LAGOURGUE;Michel;LUDI;57
1;ZD;411;Saint-Denis;0049;657;343;326;11;RAMASSAMY;Nadia;LDVD;13
1;ZD;411;Saint-Denis;0050;785;413;402;3;POLEYA;Jean Alexandre;LDVD;9
1;ZD;411;Saint-Denis;0050;785;413;402;9;PONIN-BALLOM;Gino;LDVD;5
1;ZD;411;Saint-Denis;0050;785;413;402;4;VICTORIA;René-Paul;LUMP;91
1;ZD;411;Saint-Denis;0050;785;413;402;2;GRONDIN;Joseph;LFN;10
1;ZD;411;Saint-Denis;0050;785;413;402;10;LAGOURGUE;Michel;LUDI;61
1;ZD;411;Saint-Denis;0050;785;413;402;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;24
1;ZD;411;Saint-Denis;0050;785;413;402;6;ANNETTE;Gilbert;LUG;162
1;ZD;411;Saint-Denis;0050;785;413;402;7;ABOUDOU;Ismaïl;LDVG;1
1;ZD;411;Saint-Denis;0050;785;413;402;8;ROBERT MUCY;Margarette;LDVG;12
1;ZD;411;Saint-Denis;0050;785;413;402;11;RAMASSAMY;Nadia;LDVD;27
1;ZD;411;Saint-Denis;0051;815;412;395;9;PONIN-BALLOM;Gino;LDVD;5
1;ZD;411;Saint-Denis;0051;815;412;395;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;16
1;ZD;411;Saint-Denis;0051;815;412;395;6;ANNETTE;Gilbert;LUG;166
1;ZD;411;Saint-Denis;0051;815;412;395;10;LAGOURGUE;Michel;LUDI;73
1;ZD;411;Saint-Denis;0051;815;412;395;7;ABOUDOU;Ismaïl;LDVG;6
1;ZD;411;Saint-Denis;0051;815;412;395;2;GRONDIN;Joseph;LFN;16
1;ZD;411;Saint-Denis;0051;815;412;395;4;VICTORIA;René-Paul;LUMP;85
1;ZD;411;Saint-Denis;0051;815;412;395;11;RAMASSAMY;Nadia;LDVD;20
1;ZD;411;Saint-Denis;0051;815;412;395;8;ROBERT MUCY;Margarette;LDVG;5
1;ZD;411;Saint-Denis;0051;815;412;395;3;POLEYA;Jean Alexandre;LDVD;3
1;ZD;411;Saint-Denis;0052;917;550;530;8;ROBERT MUCY;Margarette;LDVG;18
1;ZD;411;Saint-Denis;0052;917;550;530;3;POLEYA;Jean Alexandre;LDVD;14
1;ZD;411;Saint-Denis;0052;917;550;530;4;VICTORIA;René-Paul;LUMP;125
1;ZD;411;Saint-Denis;0052;917;550;530;2;GRONDIN;Joseph;LFN;10
1;ZD;411;Saint-Denis;0052;917;550;530;11;RAMASSAMY;Nadia;LDVD;30
1;ZD;411;Saint-Denis;0052;917;550;530;6;ANNETTE;Gilbert;LUG;237
1;ZD;411;Saint-Denis;0052;917;550;530;7;ABOUDOU;Ismaïl;LDVG;5
1;ZD;411;Saint-Denis;0052;917;550;530;9;PONIN-BALLOM;Gino;LDVD;10
1;ZD;411;Saint-Denis;0052;917;550;530;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;21
1;ZD;411;Saint-Denis;0052;917;550;530;10;LAGOURGUE;Michel;LUDI;60
1;ZD;411;Saint-Denis;0053;665;362;345;2;GRONDIN;Joseph;LFN;5
1;ZD;411;Saint-Denis;0053;665;362;345;6;ANNETTE;Gilbert;LUG;157
1;ZD;411;Saint-Denis;0053;665;362;345;3;POLEYA;Jean Alexandre;LDVD;9
1;ZD;411;Saint-Denis;0053;665;362;345;7;ABOUDOU;Ismaïl;LDVG;6
1;ZD;411;Saint-Denis;0053;665;362;345;11;RAMASSAMY;Nadia;LDVD;24
1;ZD;411;Saint-Denis;0053;665;362;345;10;LAGOURGUE;Michel;LUDI;26
1;ZD;411;Saint-Denis;0053;665;362;345;8;ROBERT MUCY;Margarette;LDVG;8
1;ZD;411;Saint-Denis;0053;665;362;345;9;PONIN-BALLOM;Gino;LDVD;18
1;ZD;411;Saint-Denis;0053;665;362;345;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;15
1;ZD;411;Saint-Denis;0053;665;362;345;4;VICTORIA;René-Paul;LUMP;77
1;ZD;411;Saint-Denis;0054;575;338;332;8;ROBERT MUCY;Margarette;LDVG;6
1;ZD;411;Saint-Denis;0054;575;338;332;11;RAMASSAMY;Nadia;LDVD;12
1;ZD;411;Saint-Denis;0054;575;338;332;7;ABOUDOU;Ismaïl;LDVG;4
1;ZD;411;Saint-Denis;0054;575;338;332;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;6
1;ZD;411;Saint-Denis;0054;575;338;332;6;ANNETTE;Gilbert;LUG;167
1;ZD;411;Saint-Denis;0054;575;338;332;9;PONIN-BALLOM;Gino;LDVD;6
1;ZD;411;Saint-Denis;0054;575;338;332;4;VICTORIA;René-Paul;LUMP;66
1;ZD;411;Saint-Denis;0054;575;338;332;2;GRONDIN;Joseph;LFN;5
1;ZD;411;Saint-Denis;0054;575;338;332;10;LAGOURGUE;Michel;LUDI;36
1;ZD;411;Saint-Denis;0054;575;338;332;3;POLEYA;Jean Alexandre;LDVD;24
1;ZD;411;Saint-Denis;0055;537;370;356;9;PONIN-BALLOM;Gino;LDVD;2
1;ZD;411;Saint-Denis;0055;537;370;356;2;GRONDIN;Joseph;LFN;7
1;ZD;411;Saint-Denis;0055;537;370;356;8;ROBERT MUCY;Margarette;LDVG;9
1;ZD;411;Saint-Denis;0055;537;370;356;10;LAGOURGUE;Michel;LUDI;40
1;ZD;411;Saint-Denis;0055;537;370;356;3;POLEYA;Jean Alexandre;LDVD;50
1;ZD;411;Saint-Denis;0055;537;370;356;11;RAMASSAMY;Nadia;LDVD;11
1;ZD;411;Saint-Denis;0055;537;370;356;6;ANNETTE;Gilbert;LUG;131
1;ZD;411;Saint-Denis;0055;537;370;356;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;12
1;ZD;411;Saint-Denis;0055;537;370;356;4;VICTORIA;René-Paul;LUMP;91
1;ZD;411;Saint-Denis;0055;537;370;356;7;ABOUDOU;Ismaïl;LDVG;3
1;ZD;411;Saint-Denis;0056;698;315;299;7;ABOUDOU;Ismaïl;LDVG;5
1;ZD;411;Saint-Denis;0056;698;315;299;11;RAMASSAMY;Nadia;LDVD;18
1;ZD;411;Saint-Denis;0056;698;315;299;4;VICTORIA;René-Paul;LUMP;91
1;ZD;411;Saint-Denis;0056;698;315;299;8;ROBERT MUCY;Margarette;LDVG;14
1;ZD;411;Saint-Denis;0056;698;315;299;6;ANNETTE;Gilbert;LUG;101
1;ZD;411;Saint-Denis;0056;698;315;299;10;LAGOURGUE;Michel;LUDI;44
1;ZD;411;Saint-Denis;0056;698;315;299;2;GRONDIN;Joseph;LFN;8
1;ZD;411;Saint-Denis;0056;698;315;299;9;PONIN-BALLOM;Gino;LDVD;8
1;ZD;411;Saint-Denis;0056;698;315;299;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;9
1;ZD;411;Saint-Denis;0056;698;315;299;3;POLEYA;Jean Alexandre;LDVD;1
1;ZD;411;Saint-Denis;0057;796;393;369;10;LAGOURGUE;Michel;LUDI;53
1;ZD;411;Saint-Denis;0057;796;393;369;4;VICTORIA;René-Paul;LUMP;90
1;ZD;411;Saint-Denis;0057;796;393;369;6;ANNETTE;Gilbert;LUG;145
1;ZD;411;Saint-Denis;0057;796;393;369;3;POLEYA;Jean Alexandre;LDVD;3
1;ZD;411;Saint-Denis;0057;796;393;369;11;RAMASSAMY;Nadia;LDVD;14
1;ZD;411;Saint-Denis;0057;796;393;369;2;GRONDIN;Joseph;LFN;12
1;ZD;411;Saint-Denis;0057;796;393;369;9;PONIN-BALLOM;Gino;LDVD;21
1;ZD;411;Saint-Denis;0057;796;393;369;8;ROBERT MUCY;Margarette;LDVG;12
1;ZD;411;Saint-Denis;0057;796;393;369;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;13
1;ZD;411;Saint-Denis;0057;796;393;369;7;ABOUDOU;Ismaïl;LDVG;6
1;ZD;411;Saint-Denis;0058;687;346;328;9;PONIN-BALLOM;Gino;LDVD;14
1;ZD;411;Saint-Denis;0058;687;346;328;3;POLEYA;Jean Alexandre;LDVD;3
1;ZD;411;Saint-Denis;0058;687;346;328;6;ANNETTE;Gilbert;LUG;122
1;ZD;411;Saint-Denis;0058;687;346;328;2;GRONDIN;Joseph;LFN;13
1;ZD;411;Saint-Denis;0058;687;346;328;10;LAGOURGUE;Michel;LUDI;44
1;ZD;411;Saint-Denis;0058;687;346;328;11;RAMASSAMY;Nadia;LDVD;12
1;ZD;411;Saint-Denis;0058;687;346;328;4;VICTORIA;René-Paul;LUMP;88
1;ZD;411;Saint-Denis;0058;687;346;328;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;17
1;ZD;411;Saint-Denis;0058;687;346;328;8;ROBERT MUCY;Margarette;LDVG;5
1;ZD;411;Saint-Denis;0058;687;346;328;7;ABOUDOU;Ismaïl;LDVG;10
1;ZD;411;Saint-Denis;0059;869;454;438;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;15
1;ZD;411;Saint-Denis;0059;869;454;438;6;ANNETTE;Gilbert;LUG;196
1;ZD;411;Saint-Denis;0059;869;454;438;10;LAGOURGUE;Michel;LUDI;49
1;ZD;411;Saint-Denis;0059;869;454;438;4;VICTORIA;René-Paul;LUMP;103
1;ZD;411;Saint-Denis;0059;869;454;438;9;PONIN-BALLOM;Gino;LDVD;18
1;ZD;411;Saint-Denis;0059;869;454;438;11;RAMASSAMY;Nadia;LDVD;25
1;ZD;411;Saint-Denis;0059;869;454;438;8;ROBERT MUCY;Margarette;LDVG;9
1;ZD;411;Saint-Denis;0059;869;454;438;7;ABOUDOU;Ismaïl;LDVG;13
1;ZD;411;Saint-Denis;0059;869;454;438;2;GRONDIN;Joseph;LFN;9
1;ZD;411;Saint-Denis;0059;869;454;438;3;POLEYA;Jean Alexandre;LDVD;1
1;ZD;411;Saint-Denis;0060;1087;571;543;8;ROBERT MUCY;Margarette;LDVG;17
1;ZD;411;Saint-Denis;0060;1087;571;543;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;25
1;ZD;411;Saint-Denis;0060;1087;571;543;7;ABOUDOU;Ismaïl;LDVG;9
1;ZD;411;Saint-Denis;0060;1087;571;543;9;PONIN-BALLOM;Gino;LDVD;12
1;ZD;411;Saint-Denis;0060;1087;571;543;3;POLEYA;Jean Alexandre;LDVD;8
1;ZD;411;Saint-Denis;0060;1087;571;543;6;ANNETTE;Gilbert;LUG;231
1;ZD;411;Saint-Denis;0060;1087;571;543;2;GRONDIN;Joseph;LFN;8
1;ZD;411;Saint-Denis;0060;1087;571;543;10;LAGOURGUE;Michel;LUDI;39
1;ZD;411;Saint-Denis;0060;1087;571;543;4;VICTORIA;René-Paul;LUMP;158
1;ZD;411;Saint-Denis;0060;1087;571;543;11;RAMASSAMY;Nadia;LDVD;36
1;ZD;411;Saint-Denis;0061;725;402;377;7;ABOUDOU;Ismaïl;LDVG;5
1;ZD;411;Saint-Denis;0061;725;402;377;8;ROBERT MUCY;Margarette;LDVG;10
1;ZD;411;Saint-Denis;0061;725;402;377;10;LAGOURGUE;Michel;LUDI;45
1;ZD;411;Saint-Denis;0061;725;402;377;2;GRONDIN;Joseph;LFN;8
1;ZD;411;Saint-Denis;0061;725;402;377;6;ANNETTE;Gilbert;LUG;161
1;ZD;411;Saint-Denis;0061;725;402;377;4;VICTORIA;René-Paul;LUMP;97
1;ZD;411;Saint-Denis;0061;725;402;377;9;PONIN-BALLOM;Gino;LDVD;20
1;ZD;411;Saint-Denis;0061;725;402;377;3;POLEYA;Jean Alexandre;LDVD;3
1;ZD;411;Saint-Denis;0061;725;402;377;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;12
1;ZD;411;Saint-Denis;0061;725;402;377;11;RAMASSAMY;Nadia;LDVD;16
1;ZD;411;Saint-Denis;0062;822;430;405;3;POLEYA;Jean Alexandre;LDVD;5
1;ZD;411;Saint-Denis;0062;822;430;405;10;LAGOURGUE;Michel;LUDI;55
1;ZD;411;Saint-Denis;0062;822;430;405;7;ABOUDOU;Ismaïl;LDVG;10
1;ZD;411;Saint-Denis;0062;822;430;405;11;RAMASSAMY;Nadia;LDVD;23
1;ZD;411;Saint-Denis;0062;822;430;405;4;VICTORIA;René-Paul;LUMP;90
1;ZD;411;Saint-Denis;0062;822;430;405;6;ANNETTE;Gilbert;LUG;162
1;ZD;411;Saint-Denis;0062;822;430;405;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;15
1;ZD;411;Saint-Denis;0062;822;430;405;8;ROBERT MUCY;Margarette;LDVG;13
1;ZD;411;Saint-Denis;0062;822;430;405;2;GRONDIN;Joseph;LFN;18
1;ZD;411;Saint-Denis;0062;822;430;405;9;PONIN-BALLOM;Gino;LDVD;14
1;ZD;411;Saint-Denis;0063;753;421;398;10;LAGOURGUE;Michel;LUDI;53
1;ZD;411;Saint-Denis;0063;753;421;398;11;RAMASSAMY;Nadia;LDVD;38
1;ZD;411;Saint-Denis;0063;753;421;398;9;PONIN-BALLOM;Gino;LDVD;26
1;ZD;411;Saint-Denis;0063;753;421;398;7;ABOUDOU;Ismaïl;LDVG;4
1;ZD;411;Saint-Denis;0063;753;421;398;5;LAÏ-KANE-CHEONG;Alexandre;LDIV;14
